Latency Throughput
25.311340781941425, 390.65
27.335691800489517, 714.45
31.17357517190175, 932.0
38.059208736526344, 999.55
45.58450256851709, 1030.05
53.536286189236016, 1033.3157894736842
67.10469013029343, 969.0
76.54669318761954, 960.1666666666667
82.75859545587409, 990.625
91.50681281868422, 982.8333333333334
95.69294680750149, 1025.2083333333333
104.62942709791866, 1009.9583333333333
117.64474700557653, 960.7083333333333
129.3561999980653, 930.5833333333334
130.67658492108168, 976.5833333333334
