#Clients Latency
10, 25.311340781941425
20, 27.335691800489517
30, 31.17357517190175
40, 38.059208736526344
50, 45.58450256851709
60, 53.536286189236016
70, 67.10469013029343
80, 76.54669318761954
90, 82.75859545587409
100, 91.50681281868422
110, 95.69294680750149
120, 104.62942709791866
130, 117.64474700557653
140, 129.3561999980653
150, 130.67658492108168
