#Clients Throughput
10, 435.95
20, 846.15
30, 1225.35
40, 1584.1
50, 1903.7
60, 2199.4
70, 2468.85
80, 2709.5
90, 2934.75
100, 3088.6
110, 3245.0
120, 3367.4499999999994
130, 3465.4499999999994
140, 3542.5500000000006
150, 3568.3500000000004
